id,status,residence,work
15787,7,210,0
15794,1,182,50
15797,6,166,611
15823,6,184,205
15846,1,183,257
15864,7,209,0
15872,1,163,503
15873,99,209,0
15898,7,207,0
15899,1,232,476
15900,6,206,128
15904,1,233,249
15910,6,255,0
15915,6,184,146
15929,1,210,51
15935,6,210,467
15942,6,255,0
15989,6,256,365
16005,1,235,148
16006,6,210,255
16015,1,254,232
16025,1,254,406
16035,6,254,509
16037,1,234,255
16039,6,234,257
16046,7,232,0
16055,6,209,164
16094,6,234,0
16097,1,233,236
16108,1,209,375
16109,6,207,388
16110,6,166,160
16116,7,234,0
16130,6,232,0
16131,6,254,360
16147,6,184,50
16178,7,254,0
16194,1,166,233
16201,1,255,7
16219,7,207,0
16228,1,185,176
16239,6,231,0
16243,7,234,0
16250,1,235,297
16265,6,233,323
16285,6,163,0
16294,1,164,408
16296,6,183,286
16318,1,163,429
16324,1,185,301
16330,6,184,204
16339,1,255,234
16345,7,185,0
16347,7,233,0
16359,99,231,0
16378,1,233,319
16380,1,108,322
16381,7,254,0
16397,6,210,248
16406,6,233,0
16408,1,231,297
16412,1,235,242
16416,6,232,364
16422,1,183,162
16433,6,185,164
16436,1,255,361
16444,1,164,351
16454,7,208,0
16474,7,146,0
16479,6,254,321
16486,1,255,413
16492,6,234,0
16501,1,232,14
16560,1,165,183
16563,6,254,43
16575,1,210,365
16583,1,186,364
16594,4,184,388
16603,1,255,69
16610,7,184,0
16627,6,206,487
16631,6,254,0
16671,4,183,166
16678,1,233,325
16687,7,255,0
16691,1,186,159
16695,6,254,321
16697,6,163,366
16702,7,164,0
16718,6,208,418
16733,1,254,533
16786,1,208,208
16788,6,231,166
16826,7,165,0
16830,1,208,13
16833,1,234,501
16845,6,209,446
16846,1,210,204
16871,6,254,0
16892,6,209,254
16895,99,254,0
16897,1,165,253
16905,6,163,0
16909,6,186,148
16910,7,210,0
16922,1,234,326
16923,6,277,89
16926,1,207,128
16958,7,184,0
16985,6,254,0
17002,99,234,0
17003,7,232,0
17014,1,233,605
17016,6,186,0
17023,1,184,404
17038,4,148,388
17048,1,186,6
17052,6,108,146
17068,99,233,0
17074,7,184,0
17080,1,185,546
17088,1,184,207
17103,6,184,0
17104,7,231,0
17112,1,235,37
17114,7,209,0
17118,6,254,0
17135,1,183,169
17140,7,183,0
17141,7,235,0
17147,1,210,196
17156,6,231,528
17157,7,254,0
17179,7,185,0
17181,6,207,361
17192,6,209,0
17194,7,254,0
17199,1,186,319
17207,1,231,280
17209,7,208,0
17213,1,186,591
17220,7,234,0
17247,1,231,217
17248,6,231,0
17254,1,254,605
17261,6,163,42
17274,1,233,199
17277,1,232,204
17293,1,234,208
17301,1,185,520
17323,1,235,381
17333,1,210,196
17338,1,183,231
17341,1,231,484
17343,7,209,0
17354,1,254,253
17355,6,231,379
17365,1,165,308
17368,7,256,0
17370,1,209,370
17377,6,210,0
17384,6,209,401
17393,1,210,157
17409,6,185,393
17414,1,207,208
17426,6,254,0
17439,1,233,345
17450,1,254,91
17457,1,165,205
17466,1,254,124
17469,1,207,325
17473,4,255,367
17478,6,184,0
17483,6,233,232
17487,1,254,230
17494,6,108,358
17495,7,165,0
17510,6,163,26
17516,1,164,106
17518,1,210,112
17531,6,184,52
17543,7,210,0
17546,1,165,594
17551,6,210,232
17563,1,165,209
17564,6,254,307
17577,1,209,237
17578,1,166,342
17594,6,165,0
17621,1,254,139
17634,1,234,396
17635,7,207,0
17638,7,254,0
17660,6,235,0
17663,4,183,166
17668,1,183,515
17681,6,183,0
17686,6,232,204
17688,1,207,381
17701,1,207,196
17702,7,234,0
17705,6,210,277
17720,1,256,372
17722,7,183,0
17736,1,184,51
17738,1,233,391
17755,6,210,27
17756,6,232,349
17770,1,233,276
17773,1,209,479
17776,1,163,577
17789,6,234,187
17790,1,184,277
17795,7,210,0
17797,99,209,0
17800,1,208,163
17802,6,254,243
17803,99,231,0
17804,1,186,274
17821,6,146,0
17830,6,163,88
17834,1,231,147
17835,6,184,0
17846,4,255,388
17853,1,185,209
17854,6,164,333
17865,1,232,326
17875,1,254,92
17879,6,165,0
17898,1,210,144
17901,6,255,208
17909,7,184,0
17910,1,183,322
17912,1,254,231
17916,6,255,0
17944,6,184,0
17968,6,255,0
17978,1,165,278
17981,1,234,403
17984,1,184,178
18002,1,255,229
18036,7,234,0
18060,1,165,160
18075,7,165,0
18087,6,208,256
18088,7,209,0
18091,6,206,0
18097,4,255,388
18113,1,233,309
18124,1,256,384
18125,6,232,0
18136,1,184,165
18138,1,165,366
18140,1,184,461
18150,1,208,167
18158,1,209,503
18162,6,254,0
18163,99,234,0
18184,99,234,0
18189,1,234,353
18201,1,185,548
18205,1,183,594
18248,6,184,163
18259,1,210,166
18264,99,235,0
18266,6,185,0
18283,1,146,249
18291,1,255,485
18317,1,232,277
18323,1,183,466
18333,1,183,299
18355,7,210,0
18361,6,210,0
18368,1,209,251
18370,6,208,175
18371,6,254,253
18375,1,234,370
18419,7,233,0
18421,6,234,407
18438,99,235,0
18470,6,186,0
18477,6,231,0
18497,7,235,0
18514,6,235,107
18518,99,185,0
18534,1,210,185
18538,7,235,0
18540,6,164,233
18569,6,210,343
18574,4,210,166
18587,6,235,383
18591,7,235,0
18601,7,185,0
18602,7,146,0
18642,7,255,0
18649,7,255,0
18652,6,146,68
18675,6,164,400
18678,1,108,163
18681,6,165,207
18707,1,164,266
18712,6,235,493
18715,1,232,391
18718,7,164,0
18724,1,231,461
18762,1,164,308
18765,6,210,0
18770,1,234,492
18772,7,206,0
18775,6,210,591
18776,7,165,0
18785,99,164,0
18816,6,255,428
18824,7,209,0
18834,7,254,0
18839,6,233,157
18851,6,233,91
18852,7,164,0
18865,1,209,392
18880,6,233,206
18881,7,256,0
18889,7,233,0
18890,6,184,602
18906,4,185,388
18909,1,255,477
18911,7,163,0
18913,1,163,301
18916,1,164,577
18921,7,256,0
18942,1,183,196
18943,1,209,251
18953,99,234,0
18959,1,164,323
18961,1,209,404
18964,6,208,0
18965,1,231,594
18980,1,165,285
18985,7,207,0
18989,1,210,120
18996,4,146,388
19008,6,231,233
19014,6,164,142
19018,7,185,0
19026,1,165,360
19038,6,184,562
19046,6,255,345
19051,6,210,0
19052,6,235,357
19053,6,127,542
19057,7,254,0
19075,1,175,218
19086,6,197,0
19098,7,244,0
19100,1,198,250
19105,7,222,0
19130,1,223,433
19142,6,174,278
19143,1,223,225
19147,6,246,9
19149,1,198,149
19151,1,224,391
19152,1,198,33
19157,6,245,0
19169,6,222,342
19170,7,223,0
19175,1,223,382
19188,7,247,0
19217,99,196,0
19220,6,335,0
19223,1,350,273
19225,99,198,0
19234,6,294,0
19237,1,247,79
19266,6,270,183
19267,7,198,0
19293,1,245,229
19311,1,139,395
19312,1,316,366
19313,6,245,0
19322,7,313,0
19330,1,350,196
19335,1,223,289
19338,1,223,163
19341,1,316,451
19345,1,224,196
19346,1,176,298
19347,6,294,245
19348,7,293,0
19349,1,267,452
19369,7,313,0
19373,99,198,0
19377,99,224,0
19378,1,224,450
19388,1,198,180
19390,1,174,144
19401,1,223,546
19409,1,224,345
19421,1,197,255
19424,4,223,388
19428,99,267,0
19450,1,268,480
19465,1,119,220
19466,1,245,205
19476,7,267,0
19489,6,292,366
19508,6,222,0
19531,1,269,378
19539,7,223,0
19540,6,244,0
19545,6,247,235
19548,1,247,399
19552,1,294,297
19569,1,223,441
19575,6,246,299
19576,7,224,0
19605,7,223,0
19618,1,174,425
19620,1,223,196
19629,6,197,93
19635,1,197,23
19637,1,173,43
19638,1,198,380
19649,6,312,351
19660,7,224,0
19663,1,224,295
19700,1,224,377
19708,6,245,116
19726,1,247,56
19734,6,271,248
19739,6,223,304
19752,1,247,442
19757,6,198,306
19758,6,224,0
19778,6,270,146
19779,1,350,230
19782,1,270,300
19786,1,197,143
19811,6,268,580
19814,1,223,369
19832,6,223,0
19836,1,197,398
19843,1,314,369
19849,6,270,183
19861,6,312,219
19874,7,197,0
19876,6,270,478
19880,1,350,405
19886,7,223,0
19890,7,268,0
19913,6,224,0
19917,1,292,254
19930,6,316,119
19944,1,336,367
19961,1,336,351
19962,7,293,0
19965,1,224,125
19987,6,247,0
19999,6,248,220
20012,6,248,275
20013,1,336,384
20037,1,173,374
20046,1,350,549
20048,1,247,360
20057,7,292,0
20059,1,245,352
20060,7,246,0
20075,1,247,490
20081,1,246,181
20097,6,294,318
20106,1,244,181
20113,6,196,340
20141,6,247,4
20156,6,246,552
20158,1,224,449
20161,6,224,202
20165,6,197,0
20179,1,224,83
20193,7,224,0
20215,7,246,0
20220,1,223,334
20229,7,294,0
20232,7,294,0
20236,1,269,393
20259,7,292,0
20260,1,267,124
20263,1,336,105
20266,6,294,520
20274,7,270,0
20275,7,350,0
20286,7,198,0
20289,1,270,370
20298,6,246,303
20313,1,270,119
20335,6,224,65
20349,99,158,0
20376,7,198,0
20380,1,158,185
20396,1,294,305
20400,99,267,0
20409,1,294,501
20410,6,294,498
20456,6,175,277
20466,6,224,293
20477,7,267,0
20491,1,335,229
20509,1,224,446
20515,1,245,209
20516,6,119,459
20543,7,223,0
20564,6,223,0
20572,6,156,204
20583,7,268,0
20593,6,198,0
20597,7,267,0
20649,1,223,198
20654,6,334,218
20664,1,175,315
20666,6,335,0
20675,6,198,339
20683,1,335,112
20706,4,174,166
20716,1,224,208
20724,7,314,0
20733,6,245,416
20734,1,195,58
20748,1,197,44
20770,1,350,420
20775,1,223,50
20791,7,269,0
20808,7,223,0
20822,1,223,372
20823,7,270,0
20826,1,312,322
20833,7,268,0
20854,1,244,376
20871,6,119,340
20874,1,195,547
20878,1,198,159
20894,7,350,0
20897,6,314,400
20898,6,156,252
20903,1,248,352
20912,7,336,0
20913,99,194,0
20922,1,335,338
20937,1,222,243
20942,7,267,0
20951,6,267,334
20953,7,223,0
20956,1,247,339
20959,7,269,0
20970,1,316,352
20999,7,270,0
21003,7,196,0
21047,6,246,376
21060,6,294,0
21062,1,315,205
21072,1,195,271
21080,7,292,0
21097,6,174,219
21115,6,267,0
21145,6,222,177
21150,1,241,415
21162,1,246,157
21167,1,294,320
21179,1,268,370
21186,6,245,0
21197,6,193,0
21205,1,223,429
21213,7,198,0
21216,1,294,116
21227,7,269,0
21240,6,223,0
21248,1,195,230
21271,7,335,0
21316,1,223,186
21319,6,223,219
21323,1,269,160
21324,1,197,11
21328,6,270,0
21333,7,269,0
21335,7,198,0
21341,1,245,341
21359,6,223,379
21367,6,247,0
21368,1,245,97
21376,1,198,610
21416,1,270,112
21427,6,313,0
21429,1,267,355
21432,1,246,368
21436,7,312,0
21440,6,350,389
21485,1,269,552
21505,7,244,0
21531,1,270,248
21543,7,269,0
21555,7,224,0
21569,7,195,0
21578,7,224,0
21607,7,247,0
21616,1,268,328
21617,7,224,0
21625,6,198,0
21635,6,223,227
21646,99,313,0
21647,7,350,0
21648,7,270,0
21650,6,269,562
21651,7,294,0
21663,1,314,395
21679,7,195,0
21681,7,196,0
21693,1,246,426
21729,1,173,378
21749,6,316,0
21755,7,195,0
21757,1,224,274
21761,1,268,379
21772,6,198,163
21779,1,350,59
21809,1,316,245
21832,6,270,589
21836,6,270,0
21839,6,224,352
21841,6,222,0
21855,6,223,42
21861,7,246,0
21874,99,223,0
21915,1,224,163
21919,1,293,184
21928,1,173,341
21929,1,315,359
21936,1,245,205
21956,6,271,256
21961,99,246,0
21966,1,315,273
21980,1,312,272
21994,1,174,209
21996,6,293,0
22010,7,156,0
22017,1,198,364
22059,7,314,0
22085,7,198,0
22086,7,198,0
22092,7,223,0
22099,6,223,112
22111,7,175,0
22118,1,196,23
22123,7,198,0
22130,99,224,0
22133,1,314,592
22137,6,270,371
22143,1,269,278
22153,1,156,231
22166,1,196,128
22171,1,195,100
22190,1,224,230
22205,1,336,253
22216,7,313,0
22229,7,293,0
22231,1,335,293
22236,99,174,0
22242,6,195,29
22245,7,315,0
22249,7,245,0
22270,6,224,377
22277,6,198,278
22284,7,270,0
22303,1,223,265
22313,1,247,301
22324,6,224,368
22326,1,267,37
22328,6,314,0
22329,1,315,248
22332,1,245,139
22349,6,268,317
22361,1,246,595
22368,1,245,229
22377,7,247,0
22389,7,223,0
22416,7,248,0
22435,1,294,112
22449,7,350,0
22453,7,119,0
22468,1,195,28
22474,1,293,256
22495,1,268,598
22508,1,245,463
22516,7,270,0
22540,7,335,0
22545,6,336,302
22549,1,224,336
22558,1,119,244
22565,7,224,0
22588,1,270,510
22589,99,175,0
22601,6,294,274
22608,7,336,0
22624,1,270,204
22635,1,223,80
22656,1,292,376
22661,6,198,0
22662,6,316,356
22664,1,222,593
22666,6,198,319
22674,99,246,0
22694,1,222,18
22704,1,313,196
22708,7,290,0
22731,7,334,0
22733,7,336,0
22735,1,350,244
22755,1,223,542
22808,1,267,440
22812,1,335,563
22813,7,224,0
22815,1,270,413
22831,1,195,210
22841,1,198,393
22846,1,271,301
22865,6,197,271
22872,4,292,166
22874,6,267,342
22878,7,314,0
22897,7,294,0
22902,6,315,0
22909,1,224,196
22911,99,224,0
22919,1,315,452
22933,1,246,290
22935,6,314,0
22941,1,224,241
22947,7,269,0
22961,1,224,201
22991,1,198,126
23013,7,245,0
23033,7,270,0
23036,7,198,0
23039,7,223,0
23066,1,222,111
23084,6,268,0
23085,6,246,139
23103,4,196,166
23105,6,223,166
23108,6,247,0
23122,6,336,229
23125,7,223,0
23127,7,244,0
23140,1,334,461
23170,1,198,353
23189,1,269,230
23220,1,336,326
23236,1,270,139
23243,1,336,138
23255,7,138,0
23271,1,350,273
23275,1,175,104
23280,7,198,0
23288,1,247,337
23292,7,313,0
23296,7,268,0
23309,1,248,28
23313,1,248,161
23322,1,245,406
23323,99,222,0
23325,6,312,139
23326,4,292,388
23348,1,246,548
23355,99,223,0
23370,7,198,0
23374,6,267,386
23376,1,198,405
23381,6,196,0
23397,6,294,369
23408,6,173,158
23412,1,271,139
23428,1,158,390
23430,99,247,0
23433,7,294,0
23437,7,244,0
23441,6,335,340
23442,7,198,0
23451,1,223,409
23460,1,336,278
23467,7,223,0
23477,1,223,468
23482,1,248,267
23485,1,244,219
23494,6,246,592
23500,6,156,452
23511,4,248,166
23514,1,198,289
23532,6,246,17
23537,6,248,0
23549,1,292,160
23554,6,293,494
23574,7,293,0
23581,6,196,339
23583,6,223,314
23620,1,314,255
23625,1,222,271
23633,7,175,0
23641,1,316,365
23644,7,223,0
23645,6,175,0
23651,1,316,392
23684,6,268,289
23693,7,316,0
23703,1,293,59
23705,1,198,511
23723,7,247,0
23724,6,267,289
23726,6,313,0
23733,6,174,359
23744,1,224,434
23750,6,246,2
23751,1,223,252
23759,1,173,266
23770,7,350,0
23774,7,314,0
23785,6,292,0
23789,7,198,0
23795,7,334,0
23803,1,335,143
23813,1,247,182
23833,99,195,0
23847,1,223,171
23878,1,197,518
23881,1,174,480
23883,7,198,0
23888,1,198,118
23917,1,198,154
23928,1,198,196
23944,1,195,242
23955,1,224,513
23957,1,198,571
23959,7,270,0
23978,7,175,0
23982,6,224,357
23993,1,335,202
23997,7,314,0
24012,7,224,0
24016,1,198,450
24051,6,156,210
24053,7,198,0
24072,1,224,334
24073,1,223,79
24074,1,269,351
24089,99,224,0
24111,1,198,295
24112,6,292,194
24136,1,223,210
24152,6,292,363
24153,7,223,0
24162,1,293,451
24201,99,223,0
24204,99,267,0
24209,7,244,0
24220,1,315,382
24223,6,223,0
24229,1,224,398
24245,7,350,0
24249,7,314,0
24253,7,268,0
24261,1,294,404
24271,1,245,230
24277,1,224,430
24282,4,267,388
24287,1,223,515
24289,7,248,0
24297,1,222,259
24333,7,267,0
24336,7,198,0
24349,1,224,309
24353,1,198,534
24356,6,224,161
24369,6,224,400
24380,1,270,469
24395,7,173,0
24396,1,224,530
24398,6,316,296
24410,1,267,316
24416,1,294,302
24417,6,294,0
24423,7,222,0
24443,6,336,0
24449,1,198,394
24456,6,174,493
24457,1,269,271
24467,1,247,146
24493,1,198,204
24498,6,269,378
24499,1,198,241
24501,6,267,145
24506,1,267,297
24508,6,350,551
24510,6,293,453
24520,1,248,166
24526,6,290,0
24534,6,224,0
24543,6,334,0
24546,1,268,166
24552,6,223,468
24554,7,292,0
24564,6,224,108
24590,7,268,0
24591,7,173,0
24601,7,224,0
24622,7,197,0
24636,1,224,392
24639,1,244,294
24641,6,294,235
24653,1,198,182
24661,1,292,269
24662,1,244,289
24666,7,293,0
24667,1,313,350
24670,1,267,44
24675,6,244,205
24677,1,223,375
24679,1,196,344
24684,7,336,0
24686,7,224,0
24710,7,266,0
24715,1,224,349
24733,6,224,0
24742,1,222,63
24744,6,268,0
24752,1,224,251
24769,1,268,221
24777,1,197,174
24786,1,292,379
24788,6,119,0
24798,7,268,0
24802,1,247,120
24819,1,246,296
24827,1,245,204
24835,99,244,0
24856,6,222,227
24859,6,336,290
24861,7,196,0
24870,99,267,0
24876,1,242,264
24889,6,224,379
24893,6,197,408
24896,7,196,0
24904,1,271,300
24906,7,314,0
24908,7,292,0
24909,4,315,166
24914,6,173,248
24919,7,246,0
24938,6,315,0
24939,6,336,364
24940,1,294,118
24948,7,293,0
24974,1,292,293
24994,6,243,456
24999,1,267,230
25000,1,336,378
25006,1,223,322
25012,1,223,614
25015,1,294,278
25016,6,247,321
25021,1,314,123
25028,1,350,352
25029,7,198,0
25034,1,245,323
25055,7,222,0
25067,1,293,369
25082,1,316,37
25086,7,137,0
25093,4,293,388
25098,7,222,0
25099,1,247,596
25134,6,271,273
25135,7,223,0
25153,6,224,339
25160,6,316,100
25165,7,223,0
25171,6,294,302
25202,6,198,557
25216,6,350,338
25222,1,314,335
25238,7,246,0
25242,6,198,0
25250,1,224,91
25277,6,335,140
25288,1,223,473
25319,1,246,122
25353,1,293,278
25354,1,246,325
25356,7,224,0
25366,7,336,0
25387,6,268,292
25411,7,198,0
25425,6,174,273
25456,1,316,451
25477,7,223,0
25487,1,198,273
25494,1,335,99
25500,6,196,39
25523,1,268,230
25533,1,269,281
25541,1,268,69
25543,7,267,0
25562,1,244,265
25570,7,269,0
25571,1,223,193
25573,1,336,325
25577,7,294,0
25580,6,248,0
25583,6,224,551
25587,6,248,604
25597,6,223,0
25610,1,175,201
25621,6,198,297
25660,6,313,0
25661,1,268,183
25673,6,158,0
25689,6,267,0
25704,7,224,0
25724,1,247,66
25736,99,247,0
25739,1,174,224
25755,1,244,133
25759,7,198,0
25786,7,312,0
25790,1,246,229
25791,7,224,0
25803,6,224,443
25821,1,223,318
25832,7,139,0
25847,1,241,419
25849,6,223,0
25855,1,198,514
25869,1,193,177
25875,1,268,319
25901,7,316,0
25902,6,223,311
25908,6,270,0
25914,6,247,392
25916,6,270,59
25918,1,223,124
25920,1,224,400
25941,7,270,0
25949,6,268,0
25979,1,294,402
26003,7,316,0
26016,7,195,0
26023,6,350,383
26025,6,267,79
26037,1,195,343
26041,1,267,324
26065,6,195,103
26075,1,224,394
26116,1,267,113
26117,7,196,0
26125,6,313,367
26135,1,315,347
26144,6,247,451
26157,1,174,578
26162,1,198,166
26165,1,313,291
26172,7,198,0
26174,1,198,218
26181,1,247,78
26189,7,267,0
26193,6,198,338
26201,1,294,302
26211,6,156,255
26226,1,268,165
26240,7,247,0
26241,6,119,0
26248,6,267,0
26272,1,197,181
26273,7,267,0
26292,7,224,0
26293,4,267,351
26309,7,220,0
26318,7,223,0
26324,99,173,0
26335,6,246,256
26339,7,247,0
26378,6,315,0
26380,1,267,399
26385,1,267,121
26393,6,313,339
26402,7,245,0
26414,99,198,0
26427,1,224,4
26429,1,196,609
26432,1,223,28
26439,99,315,0
26448,1,175,406
26464,7,223,0
26476,1,244,171
26481,7,269,0
26497,1,224,51
26503,99,291,0
26513,6,245,338
26521,1,224,145
26534,6,270,239
26537,6,223,0
26552,4,195,388
26560,1,336,339
26571,6,198,365
26580,1,294,472
26581,6,293,0
26598,6,158,0
26612,99,336,0
26615,6,222,0
26616,1,246,376
26618,6,173,0
26634,1,224,436
26645,1,224,510
26646,1,223,180
26660,4,198,388
26662,1,247,377
26663,7,269,0
26670,6,198,0
26680,1,292,360
26682,7,224,0
26692,7,223,0
26695,1,293,182
26707,1,350,515
26721,6,270,586
26727,7,268,0
26738,1,267,398
26750,7,173,0
26751,6,247,181
26753,1,194,85
26754,6,267,296
26771,7,173,0
26785,6,247,225
26793,6,294,0
26797,6,316,127
26799,1,335,518
26826,1,222,217
26842,1,294,250
26852,1,316,351
26863,7,269,0
26873,1,222,425
26891,7,314,0
26893,6,246,45
26905,1,223,196
26912,6,222,0
26923,7,350,0
26925,1,223,353
26927,1,268,399
26929,1,248,316
26943,1,224,79
26985,7,174,0
26989,1,197,101
26997,6,219,130
27069,1,175,152
27082,6,313,602
27084,7,224,0
27085,7,198,0
27102,1,312,162
27106,6,336,486
27116,1,316,60
27121,1,269,569
27136,1,335,241
27139,7,269,0
27145,7,248,0
27148,6,223,321
27157,1,173,182
27162,1,223,166
27163,1,246,301
27168,1,314,176
27207,7,224,0
27209,1,270,112
27243,6,290,418
27246,1,246,351
27247,6,267,160
27249,7,335,0
27258,1,224,295
27261,1,336,319
27281,1,224,208
27295,6,335,66
27303,1,224,271
27310,7,267,0
27312,1,195,358
27328,6,294,27
27342,7,270,0
27346,1,173,226
27347,1,267,239
27366,1,350,196
27371,6,156,0
27374,7,293,0
27399,1,222,162
27404,1,198,416
27419,1,316,211
27426,1,195,221
27427,6,269,355
27429,4,198,388
27439,7,314,0
27441,6,271,402
27447,1,316,337
27467,1,196,389
27471,6,314,309
27472,7,313,0
27476,6,312,0
27482,7,198,0
27502,7,197,0
27520,6,350,96
27536,6,293,370
27539,6,245,0
27547,6,224,0
27556,99,197,0
27570,1,267,2
27584,1,315,386
27590,1,336,29
27594,1,271,209
27596,6,175,388
27602,7,224,0
27611,6,198,0
27630,1,312,301
27636,1,270,557
27665,7,224,0
27666,1,223,381
27673,6,334,275
27683,99,246,0
27701,7,314,0
27706,99,222,0
27708,6,158,0
27711,1,268,528
27720,6,224,147
27727,1,223,266
27737,6,335,85
27757,6,196,304
27763,1,223,485
27768,1,247,148
27790,6,293,0
27794,6,350,0
27810,1,198,207
27814,6,222,0
27832,1,292,301
27834,6,292,0
27840,7,119,0
27861,7,269,0
27881,7,196,0
27882,1,269,272
27883,1,176,196
27893,1,293,339
27913,6,266,282
27916,7,173,0
27933,1,223,79
27939,1,248,572
27955,1,293,61
27972,1,313,146
27977,7,173,0
27980,6,269,271
27987,6,270,0
27991,6,224,0
28004,6,294,510
28016,1,294,300
28019,6,198,0
28024,1,223,569
28030,6,224,0
28058,6,270,106
28087,1,224,567
28092,1,245,381
28095,7,292,0
28102,6,269,0
28111,1,196,62
28118,1,264,122
28122,1,196,514
28129,7,223,0
28146,7,223,0
28148,7,293,0
28154,1,224,577
28155,6,156,41
28163,7,270,0
28221,1,75,208
28229,6,304,0
28254,6,306,50
28257,1,280,193
28284,99,113,0
28312,6,111,0
28334,1,77,396
28337,6,214,1
28339,7,212,0
28344,1,236,488
28350,99,304,0
28363,6,154,613
28385,99,136,0
28389,1,240,407
28390,6,239,256
28404,1,284,230
28435,6,77,526
28443,1,58,381
28446,7,215,0
28453,6,262,0
28456,7,237,0
28468,6,311,164
28469,7,285,0
28483,1,111,93
28492,6,57,0
28493,99,97,0
28524,6,310,196
28527,1,92,364
28544,7,152,0
28547,6,134,0
28560,6,92,0
28564,1,96,276
28572,1,282,311
28581,6,306,208
28582,6,191,175
28595,1,284,449
28599,1,56,74
28623,6,55,350
28639,1,113,154
28647,6,56,0
28654,1,307,333
28667,6,284,239
28683,99,238,0
28686,7,111,0
28688,6,96,0
28695,6,213,0
28708,6,258,331
28718,1,238,585
28744,6,237,460
28745,6,213,251
28753,99,237,0
28763,1,152,508
28764,1,237,345
28765,1,284,166
28771,6,109,377
28772,1,262,298
28773,7,132,0
28793,1,133,352
28798,99,192,0
28814,6,110,299
28825,1,307,184
28841,7,332,0
28855,1,285,251
28865,99,131,0
28869,1,57,263
28897,1,237,514
28906,1,192,143
28913,6,95,409
28915,6,284,395
28934,1,89,232
28950,6,306,0
28953,6,236,349
28959,6,240,377
28961,6,373,286
28965,1,90,160
28966,99,131,0
28971,7,286,0
28991,6,94,185
28993,7,285,0
29008,6,307,0
29010,6,171,389
29014,6,71,417
29020,6,73,321
29028,6,90,416
29031,6,153,0
29036,6,72,0
29053,6,154,297
29057,6,190,513
29058,6,307,538
29061,6,113,298
29067,1,154,290
29070,99,75,0
29093,1,303,345
29095,6,284,370
29096,6,307,0
29100,1,261,277
29121,1,240,8
29123,6,238,235
29134,6,115,596
29135,1,304,449
29155,6,306,578
29193,6,240,358
29203,1,240,533
29208,6,280,0
29213,6,285,0
29218,6,306,602
29247,6,286,0
29254,6,96,264
29264,6,306,398
29265,1,191,442
29266,6,284,0
29272,6,70,525
29274,1,281,254
29281,1,149,257
29290,7,261,0
29313,6,240,0
29316,7,216,0
29318,6,215,438
29322,6,152,295
29334,7,133,0
29336,1,214,302
29359,1,307,345
29363,6,97,321
29370,7,306,0
29398,6,259,0
29400,7,130,0
29416,1,303,241
29417,6,192,554
29421,1,77,427
29428,99,169,0
29430,1,113,196
29443,1,191,482
29447,1,189,360
29448,6,97,569
29453,1,216,323
29469,6,132,0
29475,6,307,0
29477,6,117,218
29498,6,211,500
29499,1,373,417
29511,1,94,93
29524,6,112,0
29526,1,259,182
29527,6,74,0
29536,6,238,419
29547,1,284,595
29551,1,286,342
29553,6,75,205
29555,1,216,355
29566,6,284,184
29592,6,310,0
29597,7,110,0
29601,1,240,297
29603,1,284,275
29605,6,131,0
29633,6,216,506
29680,6,73,60
29694,1,73,378
29701,1,153,451
29709,6,97,151
29717,7,90,0
29723,1,282,255
29737,1,152,321
29750,7,152,0
29774,7,93,0
29781,7,212,0
29784,99,171,0
29792,1,155,194
29815,7,192,0
29845,7,98,0
29858,6,72,578
29862,1,55,343
29863,6,111,531
29870,6,348,0
29874,6,112,398
29903,1,192,316
29909,7,171,0
29924,1,150,118
29941,6,308,131
29944,6,240,0
29965,6,112,230
29976,1,284,325
29978,6,130,0
29985,7,56,0
